"X1","X2","X3","X4","X5","cus_id"
"MARILAN","FRUTOP","FLORBÚ","DULCA","OREO","75659942"
"LA.BURGALESA","CARR.S","OREO","LA.BURGALESA","DULCA","75689897"
"GULLON","DISNEY","CHIPS.AHOY","FLORBÚ","NACIONAL","75719956"
"SNAPPY","DU.BOIS.DE.LA.ROCHE","CHIPS.AHOY","CHIPS.AHOY","CARR.S","75809879"
"DULCA","DISNEY","BAHLSEN","CHIPS.AHOY","NUTELLA","75819974"
"FRUTOP","OREO","GRAN.PAVESI","DULCA","DELIPICK.","75859738"
"CARR.S","LA.BURGALESA","MCVITIES","CHIPS.AHOY","DISNEY","75899684"
"SNAPPY","PROALIMENTAR","OREO","BALCONI","GULLON","75929626"
"OREO","NACIONAL","TUC","FILIPINOS","INSULAR","75929995"
"DELIPICK.","OREO","TUC","NUTELLA","FLORBÚ","75949929"
"ARTIACH","BALCONI","LA.BURGALESA","LAMBERTZ","CHIPS.AHOY","75989819"
"CHIPS.AHOY","FLORBÚ","NUTELLA","NACIONAL","BELVITA","76079817"
"FRUTOP","CHIPS.AHOY","LAMBERTZ","VIEIRA..DE.CASTRO","GULLON","76089832"
"FRUTOP","CHIPS.AHOY","DISNEY","MARILAN","FRUTOP","76119926"
"SABOROSA","MILKA","OREO","LA.BURGALESA","BALCONI","76299582"
"PROALIMENTAR","INSULAR","MARILAN","INSULAR","CHIPS.AHOY","76309982"
"FRUTOP","MARILAN","DU.BOIS.DE.LA.ROCHE","CHIPS.AHOY","FLORBÚ","76319567"
"CARR.S","ARTIACH","NUTELLA","NACIONAL","OREO","76369645"
"CHIPS.AHOY","NUTELLA","INSULAR","MCVITIES","SNAPPY","76399832"
"CUETARA","CHIPS.AHOY","NACIONAL","BALCONI","MCVITIES","76519764"
"TUC","INSULAR","OREO","INSULAR","TRIUNFO","76519834"
"OREO","LA.BURGALESA","GULLON","FLORBÚ","CARR.S","76569920"
"LA.BURGALESA","VIEIRA..DE.CASTRO","GRAN.PAVESI","CHIPS.AHOY","OREO","76579825"
"TRIUNFO","CHIPS.AHOY","BALCONI","NACIONAL","BAUDUCCO","76619544"
"DISNEY","SNAPPY","CHIPS.AHOY","DELIPICK.","DAILIDOCE","76689889"
"CHIPS.AHOY","FILIPINOS","DISNEY","LAMBERTZ","SABOROSA","76759978"
"NACIONAL","OREO","GULLON","NACIONAL","DAILIDOCE","76819642"
"ARTIACH","NUTELLA","CHIPS.AHOY","INSULAR","GULLON","76829675"
"FRUTOP","PROALIMENTAR","MARILAN","CHIPS.AHOY","DULCA","76849847"
"BAHLSEN","OREO","DISNEY","DULCA","SNAPPY","76859612"
"MILKA","CHIPS.AHOY","FRUTOP","LA.BURGALESA","VIEIRA..DE.CASTRO","76959946"
"CHIPS.AHOY","FILIPINOS","LAMBERTZ","BALCONI","DISNEY","77089884"
"LA.BURGALESA","DU.BOIS.DE.LA.ROCHE","CHIPS.AHOY","FRUTOP","LA.BURGALESA","77129952"
"SABOROSA","CHIPS.AHOY","BAUDUCCO","INSULAR","MARILAN","77329638"
"DISNEY","CARR.S","JACOBS","CHIPS.AHOY","FILIPINOS","77349930"
"LAMBERTZ","FRUTOP","CHIPS.AHOY","SABOROSA","FILIPINOS","77489811"
"FLORBÚ","INSULAR","DU.BOIS.DE.LA.ROCHE","LAMBERTZ","CHIPS.AHOY","77539788"
"OREO","INSULAR","FRUTOP","OREO","FILIPINOS","77569887"
"INSULAR","MCVITIES","CHIPS.AHOY","NACIONAL","OREO","77639836"
"ARTIACH","CHIPS.AHOY","CARR.S","FRUTOP","SABOROSA","77679883"
"DISNEY","BELVITA","ARTIACH","CHIPS.AHOY","DELIPICK.","77679888"
"FRUTOP","CHIPS.AHOY","LAMBERTZ","NACIONAL","FILIPINOS","77759601"
"DELIPICK.","CHIPS.AHOY","DULCA","INSULAR","NACIONAL","77779881"
"TRIUNFO","DULCA","VIEIRA..DE.CASTRO","CHIPS.AHOY","FRUTOP","77799644"
"FLORBÚ","DELIPICK.","MARILAN","CHIPS.AHOY","BELVITA","77839753"
"FRUTOP","CHIPS.AHOY","BAHLSEN","FILIPINOS","GRAN.PAVESI","77849956"
"MARILAN","CHIPS.AHOY","GRAN.PAVESI","INSULAR","SABOROSA","77869988"
"BAHLSEN","FRUTOP","CHIPS.AHOY","MARILAN","PROALIMENTAR","77889863"
"DELIPICK.","FRUTOP","CHIPS.AHOY","DULCA","DU.BOIS.DE.LA.ROCHE","77939826"
"CARR.S","JACOBS","DULCA","INSULAR","OREO","77969898"
"BELVITA","LAMBERTZ","CARR.S","SABOROSA","OREO","78019832"
"GULLON","LAMBERTZ","OREO","SABOROSA","DU.BOIS.DE.LA.ROCHE","78099516"
"FRUTOP","DELIPICK.","CHIPS.AHOY","LA.BURGALESA","MARILAN","78119662"
"DISNEY","MILKA","LAMBERTZ","MCVITIES","CHIPS.AHOY","78199831"
"FILIPINOS","FLORBÚ","LA.BURGALESA","CHIPS.AHOY","CARR.S","78329997"
"NACIONAL","OREO","TUC","GULLON","BELVITA","78339680"
"DULCA","MCVITIES","NUTELLA","CHIPS.AHOY","FLORBÚ","78409577"
"OREO","TUC","ARTIACH","FRUTOP","FLORBÚ","78419719"
"NUTELLA","DAN.CAKE","CHIPS.AHOY","MCVITIES","GRAN.PAVESI","78439721"
"CHIPS.AHOY","NUTELLA","DAN.CAKE","MARILAN","DULCA","78499979"
"BAHLSEN","OREO","FILIPINOS","ARTIACH","CARR.S","78539992"
"BAUDUCCO","BAHLSEN","OREO","INSULAR","BALCONI","78599978"
"GULLON","INSULAR","LAMBERTZ","CUETARA","CHIPS.AHOY","78639616"
"MCVITIES","CHIPS.AHOY","DU.BOIS.DE.LA.ROCHE","BAUDUCCO","FLORBÚ","78669628"
"TRIUNFO","DU.BOIS.DE.LA.ROCHE","DULCA","CHIPS.AHOY","NUTELLA","78669634"
"OREO","FILIPINOS","NACIONAL","DISNEY","TRIUNFO","78679975"
"ARTIACH","BAUDUCCO","SABOROSA","NACIONAL","CHIPS.AHOY","78729631"
"SNAPPY","FRUTOP","DELIPICK.","BALCONI","CHIPS.AHOY","79019839"
"PROALIMENTAR","INSULAR","BELVITA","CHIPS.AHOY","NUTELLA","79039800"
"OREO","BAHLSEN","CARR.S","SNAPPY","CHIPS.AHOY","79059792"
"FRUTOP","MARILAN","CHIPS.AHOY","SABOROSA","DU.BOIS.DE.LA.ROCHE","79089986"
"OREO","DISNEY","VIEIRA..DE.CASTRO","DU.BOIS.DE.LA.ROCHE","FLORBÚ","79119626"
"DELIPICK.","PROALIMENTAR","CHIPS.AHOY","LAMBERTZ","BAUDUCCO","79149851"
"FLORBÚ","OREO","MARILAN","FRUTOP","FLORBÚ","79229923"
"BALCONI","CHIPS.AHOY","INSULAR","INSULAR","NACIONAL","79229925"
"LAMBERTZ","BAUDUCCO","OREO","DULCA","CARR.S","79249895"
"OREO","LA.BURGALESA","INSULAR","BALCONI","GULLON","79289768"
"NUTELLA","CHIPS.AHOY","FILIPINOS","LAMBERTZ","BAUDUCCO","79309678"
"LAMBERTZ","PROALIMENTAR","GULLON","CHIPS.AHOY","JACOBS","79419939"
"NACIONAL","JACOBS","DELIPICK.","OREO","SABOROSA","79499693"
"MILKA","CHIPS.AHOY","DELIPICK.","GRAN.PAVESI","GULLON","79569929"
"DISNEY","BAHLSEN","OREO","INSULAR","PROALIMENTAR","79699618"
"OREO","DELIPICK.","TUC","PROALIMENTAR","SNAPPY","79799813"
"SABOROSA","OREO","DU.BOIS.DE.LA.ROCHE","BAUDUCCO","DULCA","79849706"
"DISNEY","DELIPICK.","CHIPS.AHOY","LA.BURGALESA","DU.BOIS.DE.LA.ROCHE","79869994"
"INSULAR","ARTIACH","OREO","SNAPPY","DAN.CAKE","79899874"
"CHIPS.AHOY","BALCONI","MILKA","DISNEY","NUTELLA","80029584"
"BALCONI","DULCA","CHIPS.AHOY","LA.BURGALESA","DULCA","80089936"
"INSULAR","DISNEY","FRUTOP","FRUTOP","OREO","80129666"
"CHIPS.AHOY","DELIPICK.","SNAPPY","FRUTOP","CARR.S","80159773"
"FLORBÚ","SNAPPY","DAILIDOCE","DISNEY","OREO","80169689"
"TUC","FRUTOP","SABOROSA","DU.BOIS.DE.LA.ROCHE","CHIPS.AHOY","80169901"
"OREO","FRUTOP","INSULAR","LA.BURGALESA","VIEIRA..DE.CASTRO","80229611"
"DELIPICK.","GULLON","GRAN.PAVESI","CHIPS.AHOY","LAMBERTZ","80299946"
"MCVITIES","SABOROSA","DISNEY","PROALIMENTAR","CHIPS.AHOY","80369845"
"CHIPS.AHOY","FLORBÚ","LA.BURGALESA","JACOBS","DAILIDOCE","80389854"
"BAHLSEN","DELIPICK.","CHIPS.AHOY","NACIONAL","CHIPS.AHOY","80389915"
"DAN.CAKE","FILIPINOS","SABOROSA","NACIONAL","OREO","80399571"
"SABOROSA","CHIPS.AHOY","FILIPINOS","ARTIACH","CUETARA","80399800"
"BALCONI","CHIPS.AHOY","FRUTOP","MARILAN","LA.BURGALESA","80419730"
"NUTELLA","ARTIACH","TUC","CARR.S","CHIPS.AHOY","80429707"
"DAILIDOCE","LAMBERTZ","CHIPS.AHOY","FLORBÚ","LAMBERTZ","80479935"
"CUETARA","BAUDUCCO","TRIUNFO","OREO","BALCONI","80509648"
"FLORBÚ","CHIPS.AHOY","LAMBERTZ","INSULAR","LA.BURGALESA","80539979"
"PROALIMENTAR","FRUTOP","DU.BOIS.DE.LA.ROCHE","CHIPS.AHOY","CARR.S","80589961"
"CHIPS.AHOY","ARTIACH","GULLON","TRIUNFO","LA.BURGALESA","80669666"
"CHIPS.AHOY","PROALIMENTAR","NUTELLA","BALCONI","NACIONAL","80699587"
"SABOROSA","MILKA","BAHLSEN","NACIONAL","CHIPS.AHOY","80769887"
"CHIPS.AHOY","MARILAN","FRUTOP","LAMBERTZ","SNAPPY","80859701"
"DELIPICK.","CHIPS.AHOY","CARR.S","VIEIRA..DE.CASTRO","DAILIDOCE","80859813"
"MCVITIES","DISNEY","DELIPICK.","CARR.S","CHIPS.AHOY","80919939"
"MILKA","FILIPINOS","FLORBÚ","NACIONAL","CHIPS.AHOY","80919996"
"MCVITIES","DAILIDOCE","VIEIRA..DE.CASTRO","OREO","NUTELLA","80929858"
"FLORBÚ","TUC","BALCONI","OREO","DELIPICK.","80999929"
"FRUTOP","DISNEY","CHIPS.AHOY","NACIONAL","BALCONI","81029960"
"CARR.S","CHIPS.AHOY","VIEIRA..DE.CASTRO","ARTIACH","FRUTOP","81159947"
"INSULAR","BALCONI","LA.BURGALESA","CHIPS.AHOY","DELIPICK.","81199915"
"CHIPS.AHOY","DULCA","CARR.S","BALCONI","FRUTOP","81259764"
"MARILAN","DISNEY","JACOBS","OREO","LAMBERTZ","81269812"
"FLORBÚ","FILIPINOS","ARTIACH","CHIPS.AHOY","FRUTOP","81349923"
"FRUTOP","FLORBÚ","CHIPS.AHOY","CARR.S","DISNEY","81389969"
"CHIPS.AHOY","DULCA","CARR.S","LA.BURGALESA","BALCONI","81519841"
"CUETARA","NACIONAL","DAN.CAKE","OREO","SABOROSA","81539535"
"OREO","NACIONAL","FRUTOP","SABOROSA","INSULAR","81609864"
"FRUTOP","CHIPS.AHOY","FILIPINOS","INSULAR","FRUTOP","81659873"
"CUETARA","BAUDUCCO","LA.BURGALESA","BALCONI","CHIPS.AHOY","81689893"
"VIEIRA..DE.CASTRO","DELIPICK.","LA.BURGALESA","CHIPS.AHOY","FLORBÚ","81719591"
"INSULAR","DU.BOIS.DE.LA.ROCHE","LAMBERTZ","CARR.S","CHIPS.AHOY","81719949"
"MARILAN","MILKA","DELIPICK.","MARILAN","OREO","81779810"
"CHIPS.AHOY","LA.BURGALESA","SNAPPY","FLORBÚ","DAN.CAKE","81919572"
"ARTIACH","CHIPS.AHOY","BAUDUCCO","DELIPICK.","NACIONAL","81919616"
"BAHLSEN","DAN.CAKE","NUTELLA","CARR.S","CHIPS.AHOY","81969930"
"DISNEY","LA.BURGALESA","FILIPINOS","INSULAR","OREO","82039956"
"BAUDUCCO","SNAPPY","MCVITIES","MCVITIES","OREO","82049898"
"MILKA","INSULAR","CHIPS.AHOY","CARR.S","CUETARA","82119724"
"BALCONI","OREO","BAUDUCCO","INSULAR","FRUTOP","82309982"
"VIEIRA..DE.CASTRO","CARR.S","TUC","CHIPS.AHOY","BAHLSEN","82399811"
"GRAN.PAVESI","CHIPS.AHOY","VIEIRA..DE.CASTRO","MARILAN","DAILIDOCE","82499585"
"DULCA","NACIONAL","CHIPS.AHOY","BELVITA","LA.BURGALESA","82579930"
"DU.BOIS.DE.LA.ROCHE","CARR.S","CHIPS.AHOY","BELVITA","MARILAN","82599846"
"CHIPS.AHOY","INSULAR","BAUDUCCO","MILKA","SABOROSA","82629825"
"FRUTOP","DISNEY","DU.BOIS.DE.LA.ROCHE","OREO","SABOROSA","82629970"
"NACIONAL","LAMBERTZ","BALCONI","NACIONAL","CHIPS.AHOY","82659863"
"OREO","BAUDUCCO","NUTELLA","SABOROSA","FRUTOP","82669531"
"NACIONAL","INSULAR","LA.BURGALESA","CHIPS.AHOY","SNAPPY","82739882"
"NACIONAL","CHIPS.AHOY","BELVITA","LA.BURGALESA","DULCA","82839870"
"LAMBERTZ","CHIPS.AHOY","BAHLSEN","LAMBERTZ","FLORBÚ","82949944"
"DELIPICK.","SNAPPY","MARILAN","NACIONAL","CHIPS.AHOY","82989879"
"SABOROSA","CHIPS.AHOY","BALCONI","NACIONAL","DULCA","83009883"
"BAUDUCCO","MILKA","TUC","OREO","LA.BURGALESA","83029872"
"TRIUNFO","CHIPS.AHOY","BELVITA","BALCONI","CHIPS.AHOY","83109711"
"CARR.S","FLORBÚ","CHIPS.AHOY","CARR.S","DAN.CAKE","83209896"
"NUTELLA","CHIPS.AHOY","DELIPICK.","BALCONI","NACIONAL","83229822"
"FRUTOP","SABOROSA","NUTELLA","NACIONAL","OREO","83259898"
"INSULAR","MILKA","DAN.CAKE","LA.BURGALESA","CHIPS.AHOY","83299721"
"MILKA","DELIPICK.","DAN.CAKE","NACIONAL","CHIPS.AHOY","83359833"
"CUETARA","BALCONI","LA.BURGALESA","BALCONI","CHIPS.AHOY","83379817"
"SNAPPY","DAN.CAKE","ARTIACH","CHIPS.AHOY","DAILIDOCE","83419755"
"NUTELLA","TUC","LAMBERTZ","BALCONI","OREO","83429800"
"FRUTOP","FLORBÚ","NACIONAL","CHIPS.AHOY","MARILAN","83469980"
"CHIPS.AHOY","DU.BOIS.DE.LA.ROCHE","FLORBÚ","FLORBÚ","FRUTOP","83519981"
"FLORBÚ","CHIPS.AHOY","PROALIMENTAR","OREO","FRUTOP","83549899"
"TUC","LAMBERTZ","FILIPINOS","GRAN.PAVESI","CHIPS.AHOY","83549946"
"LAMBERTZ","OREO","CHIPS.AHOY","BALCONI","CHIPS.AHOY","83569974"
"DELIPICK.","DU.BOIS.DE.LA.ROCHE","CHIPS.AHOY","FILIPINOS","OREO","83579610"
"MARILAN","DU.BOIS.DE.LA.ROCHE","PROALIMENTAR","OREO","DELIPICK.","83599655"
"SNAPPY","CHIPS.AHOY","TUC","CARR.S","VIEIRA..DE.CASTRO","83639904"
"DELIPICK.","CHIPS.AHOY","BALCONI","OREO","SABOROSA","83709894"
"LAMBERTZ","CHIPS.AHOY","DU.BOIS.DE.LA.ROCHE","CUETARA","ARTIACH","83829593"
"TRIUNFO","CHIPS.AHOY","FRUTOP","TRIUNFO","DULCA","83869839"
"DISNEY","LAMBERTZ","CARR.S","CHIPS.AHOY","SNAPPY","83889904"
"DELIPICK.","OREO","MCVITIES","FLORBÚ","DAILIDOCE","83969811"
"NACIONAL","OREO","JACOBS","DELIPICK.","CHIPS.AHOY","83979666"
"LAMBERTZ","TUC","NUTELLA","CHIPS.AHOY","VIEIRA..DE.CASTRO","84109612"
"OREO","FRUTOP","MCVITIES","CHIPS.AHOY","CARR.S","84119696"
"BALCONI","OREO","TUC","FLORBÚ","CHIPS.AHOY","84299911"
"FLORBÚ","MILKA","TUC","OREO","SABOROSA","84309861"
"CHIPS.AHOY","BELVITA","DISNEY","ARTIACH","CUETARA","84319801"
"MARILAN","CHIPS.AHOY","FLORBÚ","NACIONAL","LA.BURGALESA","84389796"
"JACOBS","DISNEY","FRUTOP","FLORBÚ","CHIPS.AHOY","84399956"
"MARILAN","CARR.S","CHIPS.AHOY","CHIPS.AHOY","DELIPICK.","84439987"
"PROALIMENTAR","LA.BURGALESA","DAILIDOCE","SNAPPY","CHIPS.AHOY","84449994"
"SNAPPY","ARTIACH","DAILIDOCE","NACIONAL","CHIPS.AHOY","84519978"
"MARILAN","CHIPS.AHOY","MCVITIES","DELIPICK.","DULCA","84769937"
"DISNEY","CHIPS.AHOY","DULCA","CHIPS.AHOY","FLORBÚ","84809987"
"SNAPPY","LAMBERTZ","CHIPS.AHOY","BAHLSEN","VIEIRA..DE.CASTRO","84869542"
"SNAPPY","DULCA","FLORBÚ","INSULAR","OREO","84909909"
"BAUDUCCO","NUTELLA","DELIPICK.","PROALIMENTAR","CHIPS.AHOY","84919853"
"SABOROSA","VIEIRA..DE.CASTRO","CHIPS.AHOY","INSULAR","LAMBERTZ","84939831"
"SABOROSA","VIEIRA..DE.CASTRO","DULCA","FLORBÚ","CHIPS.AHOY","84949990"
"JACOBS","PROALIMENTAR","FRUTOP","GULLON","OREO","84959905"
"CHIPS.AHOY","MARILAN","BALCONI","FLORBÚ","FRUTOP","84969976"
"CHIPS.AHOY","TRIUNFO","OREO","TRIUNFO","BALCONI","85019945"
"SABOROSA","OREO","FILIPINOS","NUTELLA","FLORBÚ","85069816"
"LA.BURGALESA","INSULAR","CARR.S","JACOBS","CHIPS.AHOY","85119903"
"DULCA","NUTELLA","OREO","NACIONAL","LAMBERTZ","85259620"
"MARILAN","DU.BOIS.DE.LA.ROCHE","NACIONAL","OREO","SABOROSA","85259959"
"DU.BOIS.DE.LA.ROCHE","FRUTOP","BAHLSEN","FRUTOP","OREO","85269784"
"FLORBÚ","CARR.S","CHIPS.AHOY","CARR.S","NACIONAL","85289658"
"CHIPS.AHOY","CUETARA","MARILAN","NACIONAL","FLORBÚ","85399739"
"NUTELLA","CHIPS.AHOY","CUETARA","FLORBÚ","INSULAR","85409937"
"CHIPS.AHOY","FRUTOP","SNAPPY","DELIPICK.","DULCA","85469969"
"OREO","CHIPS.AHOY","CARR.S","TRIUNFO","DAN.CAKE","85489814"
"DISNEY","FLORBÚ","SNAPPY","NACIONAL","CHIPS.AHOY","85519694"
"OREO","FLORBÚ","DU.BOIS.DE.LA.ROCHE","MARILAN","LA.BURGALESA","85619753"
"NUTELLA","FRUTOP","CHIPS.AHOY","SABOROSA","FILIPINOS","85679797"
"CHIPS.AHOY","FLORBÚ","JACOBS","TUC","VIEIRA..DE.CASTRO","85739705"
"NUTELLA","BAUDUCCO","JACOBS","CHIPS.AHOY","CARR.S","85909521"
"LA.BURGALESA","NACIONAL","CHIPS.AHOY","GULLON","BALCONI","85949941"
"OREO","INSULAR","SABOROSA","BAUDUCCO","CARR.S","85969765"
"LAMBERTZ","CUETARA","MARILAN","CHIPS.AHOY","NUTELLA","85969899"
"CHIPS.AHOY","JACOBS","FRUTOP","BAUDUCCO","DULCA","85989908"
"CHIPS.AHOY","NUTELLA","MCVITIES","DISNEY","TUC","85989953"
"CARR.S","INSULAR","BAUDUCCO","CHIPS.AHOY","SNAPPY","86019911"
"CARR.S","BELVITA","DU.BOIS.DE.LA.ROCHE","DELIPICK.","OREO","86039934"
"TUC","ARTIACH","SNAPPY","FLORBÚ","CHIPS.AHOY","86079964"
"DU.BOIS.DE.LA.ROCHE","SABOROSA","TRIUNFO","CHIPS.AHOY","FLORBÚ","86239819"
"PROALIMENTAR","VIEIRA..DE.CASTRO","MARILAN","INSULAR","OREO","86339876"
"CHIPS.AHOY","DU.BOIS.DE.LA.ROCHE","JACOBS","MILKA","DU.BOIS.DE.LA.ROCHE","86359936"
"LAMBERTZ","CUETARA","CHIPS.AHOY","JACOBS","GULLON","86379789"
"JACOBS","CHIPS.AHOY","CARR.S","FILIPINOS","SABOROSA","86779700"
"MCVITIES","PROALIMENTAR","CHIPS.AHOY","NACIONAL","BAUDUCCO","86789986"
"SNAPPY","INSULAR","CARR.S","LAMBERTZ","OREO","86799874"
"CARR.S","CHIPS.AHOY","JACOBS","CUETARA","BAUDUCCO","86799985"
"DU.BOIS.DE.LA.ROCHE","VIEIRA..DE.CASTRO","DULCA","OREO","SABOROSA","86899624"
"FRUTOP","INSULAR","NACIONAL","CHIPS.AHOY","FLORBÚ","86899663"
"NUTELLA","TUC","MARILAN","SABOROSA","OREO","86949816"
"BAHLSEN","CHIPS.AHOY","DISNEY","DISNEY","FLORBÚ","87099851"
"BELVITA","FILIPINOS","GRAN.PAVESI","DAILIDOCE","CHIPS.AHOY","87149622"
"BAHLSEN","OREO","JACOBS","FRUTOP","BAHLSEN","87179895"
"TUC","DELIPICK.","DULCA","FLORBÚ","CHIPS.AHOY","87219981"
"DAN.CAKE","CHIPS.AHOY","TRIUNFO","BAUDUCCO","MARILAN","87239848"
"CHIPS.AHOY","JACOBS","DU.BOIS.DE.LA.ROCHE","SABOROSA","DU.BOIS.DE.LA.ROCHE","87259583"
"DISNEY","FILIPINOS","FRUTOP","CARR.S","CHIPS.AHOY","87359769"
"DAN.CAKE","CHIPS.AHOY","LAMBERTZ","OREO","SABOROSA","87379789"
"DELIPICK.","SABOROSA","VIEIRA..DE.CASTRO","MCVITIES","CHIPS.AHOY","87429821"
"SNAPPY","SABOROSA","CARR.S","CHIPS.AHOY","FLORBÚ","87429999"
"DULCA","DAN.CAKE","BAUDUCCO","CHIPS.AHOY","CARR.S","87559606"
"OREO","CARR.S","FLORBÚ","DELIPICK.","LAMBERTZ","87629809"
"CHIPS.AHOY","INSULAR","DULCA","BALCONI","INSULAR","87649940"
"CHIPS.AHOY","DAN.CAKE","NUTELLA","NACIONAL","CUETARA","87739997"
"FLORBÚ","MILKA","DAN.CAKE","OREO","CHIPS.AHOY","87839536"
"LA.BURGALESA","OREO","SABOROSA","DU.BOIS.DE.LA.ROCHE","PROALIMENTAR","87859993"
"MCVITIES","CHIPS.AHOY","DELIPICK.","GRAN.PAVESI","PROALIMENTAR","88029873"
"MARILAN","LA.BURGALESA","CHIPS.AHOY","GULLON","PROALIMENTAR","88059865"
"CHIPS.AHOY","BELVITA","BAHLSEN","CUETARA","FRUTOP","88129996"
"NACIONAL","CHIPS.AHOY","LAMBERTZ","DISNEY","DULCA","88139830"
"FRUTOP","OREO","FLORBÚ","LAMBERTZ","CHIPS.AHOY","88149930"
"CUETARA","CHIPS.AHOY","LAMBERTZ","FRUTOP","LAMBERTZ","88219595"
"CHIPS.AHOY","MCVITIES","DELIPICK.","MARILAN","DULCA","88269944"
"OREO","SNAPPY","DELIPICK.","INSULAR","LA.BURGALESA","88359783"
"PROALIMENTAR","DULCA","BELVITA","OREO","MCVITIES","88359903"
"SNAPPY","INSULAR","OREO","FLORBÚ","DAN.CAKE","88419779"
"CHIPS.AHOY","DU.BOIS.DE.LA.ROCHE","FRUTOP","MARILAN","LA.BURGALESA","88439730"
"FRUTOP","CHIPS.AHOY","BALCONI","ARTIACH","CUETARA","88499937"
"OREO","TRIUNFO","MARILAN","DU.BOIS.DE.LA.ROCHE","BALCONI","88559800"
"DULCA","CUETARA","LAMBERTZ","DELIPICK.","CHIPS.AHOY","88629929"
"SNAPPY","CARR.S","BALCONI","LAMBERTZ","OREO","88699811"
"DISNEY","LA.BURGALESA","OREO","MILKA","VIEIRA..DE.CASTRO","88729945"
"FRUTOP","SNAPPY","DELIPICK.","FLORBÚ","CHIPS.AHOY","88749671"
"DU.BOIS.DE.LA.ROCHE","FILIPINOS","FRUTOP","CHIPS.AHOY","GULLON","88829796"
"BAUDUCCO","TRIUNFO","NUTELLA","CHIPS.AHOY","BELVITA","88899548"
"LAMBERTZ","CHIPS.AHOY","NACIONAL","CHIPS.AHOY","LA.BURGALESA","88899873"
"BALCONI","OREO","SABOROSA","FLORBÚ","NUTELLA","88999990"
"BALCONI","CHIPS.AHOY","MARILAN","BALCONI","DAN.CAKE","89079661"
"BALCONI","FILIPINOS","SABOROSA","DELIPICK.","CHIPS.AHOY","89159653"
"INSULAR","DISNEY","SNAPPY","CHIPS.AHOY","LAMBERTZ","89169833"
"CHIPS.AHOY","JACOBS","DISNEY","CARR.S","MARILAN","89209703"
"MARILAN","SNAPPY","CHIPS.AHOY","OREO","BALCONI","89269960"
"LAMBERTZ","BELVITA","CHIPS.AHOY","CHIPS.AHOY","CARR.S","89299599"
"FRUTOP","DISNEY","MILKA","CHIPS.AHOY","LAMBERTZ","89299811"
"NACIONAL","OREO","DISNEY","DULCA","LAMBERTZ","89299902"
"MARILAN","BAUDUCCO","CHIPS.AHOY","FLORBÚ","ARTIACH","89339811"
"LAMBERTZ","SABOROSA","BAHLSEN","NACIONAL","CHIPS.AHOY","89359663"
"PROALIMENTAR","FRUTOP","BAHLSEN","CHIPS.AHOY","FLORBÚ","89459995"
"TRIUNFO","SABOROSA","CHIPS.AHOY","JACOBS","MARILAN","89509969"
"MILKA","SABOROSA","DISNEY","FLORBÚ","CHIPS.AHOY","89529591"
"CHIPS.AHOY","CARR.S","MILKA","SABOROSA","FILIPINOS","89549896"
"LA.BURGALESA","TRIUNFO","CHIPS.AHOY","FLORBÚ","BAHLSEN","89569898"
"CHIPS.AHOY","BAUDUCCO","NUTELLA","CHIPS.AHOY","INSULAR","89579824"
"OREO","CHIPS.AHOY","INSULAR","BALCONI","LA.BURGALESA","89709714"
"NACIONAL","OREO","SNAPPY","CUETARA","FRUTOP","89729948"
"NUTELLA","ARTIACH","SABOROSA","CARR.S","CHIPS.AHOY","89749619"
"MCVITIES","OREO","TUC","TRIUNFO","FRUTOP","89759976"
"NACIONAL","LA.BURGALESA","CHIPS.AHOY","LAMBERTZ","MILKA","89769630"
"BAUDUCCO","NACIONAL","ARTIACH","DU.BOIS.DE.LA.ROCHE","CHIPS.AHOY","89779928"
"INSULAR","OREO","MCVITIES","BAUDUCCO","ARTIACH","89849985"
"TRIUNFO","BALCONI","DISNEY","CHIPS.AHOY","FLORBÚ","89869626"
"CARR.S","SNAPPY","CHIPS.AHOY","NACIONAL","CUETARA","89879774"
"CHIPS.AHOY","MARILAN","LA.BURGALESA","CHIPS.AHOY","NUTELLA","89889832"
"CHIPS.AHOY","BELVITA","NUTELLA","DULCA","DISNEY","89959808"
"NUTELLA","JACOBS","DULCA","FILIPINOS","CHIPS.AHOY","90099963"
"DELIPICK.","FILIPINOS","OREO","CARR.S","SNAPPY","90119678"
"FLORBÚ","JACOBS","BAUDUCCO","CHIPS.AHOY","DELIPICK.","90119828"
"LA.BURGALESA","CHIPS.AHOY","FRUTOP","MARILAN","PROALIMENTAR","90139923"
"ARTIACH","FLORBÚ","BALCONI","PROALIMENTAR","CHIPS.AHOY","90299561"
"DELIPICK.","CHIPS.AHOY","JACOBS","NUTELLA","LAMBERTZ","90379624"
"FLORBÚ","CHIPS.AHOY","TRIUNFO","TRIUNFO","FLORBÚ","90429998"
"CHIPS.AHOY","INSULAR","BAHLSEN","DAN.CAKE","FLORBÚ","90579826"
"DELIPICK.","FILIPINOS","JACOBS","CARR.S","CHIPS.AHOY","90599963"
"OREO","DELIPICK.","SNAPPY","JACOBS","NUTELLA","90679895"
"CHIPS.AHOY","FLORBÚ","NACIONAL","LAMBERTZ","FLORBÚ","90779596"
"TRIUNFO","CHIPS.AHOY","DISNEY","BAUDUCCO","LAMBERTZ","90909890"
"FLORBÚ","JACOBS","FILIPINOS","CHIPS.AHOY","BALCONI","90959770"
